epoch_s	power_w	temp_c	util_pct	gfx_clock_mhz	throttle	vram_mib	mem_available_kb	swap_total_kb	swap_free_kb
1789670650	348.89	54	99	1710	0x0000000000000004	21196	50184320	8388604	6481984
1789670652	348.19	54	99	1710	0x0000000000000004	21196	50206752	8388604	6481984
1789670654	348.14	54	99	1710	0x0000000000000004	21196	50235600	8388604	6481984
1789670656	347.45	54	99	1710	0x0000000000000004	21196	50258316	8388604	6481984
1789670658	348.68	54	99	1710	0x0000000000000004	21196	50273032	8388604	6481984
1789670660	348.58	54	99	1710	0x0000000000000004	21196	50324700	8388604	6481984
1789670662	348.99	54	99	1695	0x0000000000000004	21196	50312924	8388604	6481984
1789670664	348.57	54	99	1665	0x0000000000000004	21196	50283564	8388604	6481984
1789670666	348.35	54	99	1710	0x0000000000000004	21196	50282372	8388604	6481984
1789670668	348.59	54	99	1710	0x0000000000000004	21196	50288948	8388604	6481984
1789670670	349.01	54	99	1710	0x0000000000000004	21196	50315096	8388604	6481984
1789670672	348.87	54	98	1710	0x0000000000000004	21196	50308360	8388604	6481984
1789670674	348.55	54	99	1710	0x0000000000000004	21196	50324092	8388604	6481984
1789670676	344.99	54	99	1710	0x0000000000000004	21196	50179760	8388604	6481984
1789670678	348.88	54	99	1710	0x0000000000000004	21196	50151512	8388604	6481984
1789670680	348.54	54	99	1710	0x0000000000000004	21196	50172492	8388604	6481984
1789670682	348.30	54	98	1710	0x0000000000000004	21196	50193248	8388604	6481984
1789670684	348.25	54	99	1695	0x0000000000000004	21196	50198252	8388604	6481984
1789670686	348.55	54	98	1695	0x0000000000000004	21196	50183316	8388604	6481984
1789670688	348.71	54	98	1710	0x0000000000000004	21196	50185744	8388604	6481984
1789670690	348.36	54	99	1710	0x0000000000000004	21196	50007844	8388604	6481984
1789670692	348.49	54	99	1710	0x0000000000000004	21196	50000972	8388604	6481984
1789670694	349.14	54	98	1710	0x0000000000000004	21196	50016788	8388604	6481984
1789670696	348.83	54	98	1710	0x0000000000000004	21196	50029192	8388604	6481984
1789670698	348.70	54	99	1710	0x0000000000000004	21196	50001760	8388604	6481984
1789670700	348.37	54	99	1710	0x0000000000000004	21196	49869704	8388604	6481984
1789670702	348.47	54	99	1710	0x0000000000000004	21196	49880856	8388604	6481984
1789670704	349.01	54	99	1725	0x0000000000000004	21196	49883372	8388604	6481984
1789670706	348.82	54	99	1710	0x0000000000000004	21196	49857928	8388604	6481984
1789670708	348.88	54	96	1725	0x0000000000000004	21196	49379468	8388604	6454496
1789670711	346.60	54	97	1725	0x0000000000000004	21196	49138292	8388604	5973540
1789670713	348.74	54	99	1710	0x0000000000000004	21196	49635380	8388604	6481984
1789670715	348.43	54	98	1710	0x0000000000000004	21196	49614628	8388604	6481984
1789670717	347.98	54	98	1710	0x0000000000000004	21196	49596336	8388604	6481984
1789670719	348.14	54	97	1710	0x0000000000000004	21196	49633336	8388604	6481984
1789670721	348.48	54	99	1710	0x0000000000000004	21196	49627280	8388604	6481984
1789670723	348.35	54	99	1710	0x0000000000000004	21196	49672192	8388604	6481984
1789670725	348.08	54	99	1710	0x0000000000000004	21196	49673724	8388604	6481984
1789670727	348.40	54	98	1710	0x0000000000000004	21196	49667984	8388604	6481984
1789670729	348.57	54	99	1710	0x0000000000000004	21196	49665716	8388604	6481984
1789670731	348.91	54	98	1710	0x0000000000000004	21196	49662532	8388604	6481984
1789670733	348.55	54	98	1710	0x0000000000000004	21196	49662532	8388604	6481984
1789670735	346.65	54	99	1710	0x0000000000000004	21196	49509260	8388604	6481984
1789670737	348.33	54	99	1710	0x0000000000000004	21196	49504520	8388604	6481984
1789670739	348.61	54	99	1710	0x0000000000000004	21196	49509716	8388604	6481984
1789670741	348.53	54	99	1710	0x0000000000000004	21196	49525592	8388604	6481984
1789670743	348.61	54	99	1695	0x0000000000000004	21196	49472772	8388604	6481984
1789670745	344.51	54	99	1710	0x0000000000000004	21196	49348788	8388604	6481984
1789670747	348.27	54	99	1725	0x0000000000000004	21196	49360940	8388604	6481984
1789670749	348.09	54	97	1710	0x0000000000000004	21196	49370948	8388604	6481984
1789670751	348.83	55	99	1710	0x0000000000000004	21196	49372792	8388604	6481984
1789670753	348.45	54	99	1710	0x0000000000000004	21196	49362940	8388604	6481984
1789670755	348.38	54	99	1695	0x0000000000000004	21196	49378160	8388604	6481984
1789670757	347.80	54	99	1710	0x0000000000000004	21196	49377128	8388604	6481984
1789670759	348.51	54	98	1710	0x0000000000000004	21196	49365700	8388604	6481984
1789670761	347.79	54	98	1695	0x0000000000000004	21196	49445132	8388604	6481984
1789670763	347.78	54	99	1710	0x0000000000000004	21196	49419352	8388604	6481984
1789670765	348.93	54	99	1725	0x0000000000000004	21196	49402324	8388604	6481984
1789670767	347.74	54	99	1695	0x0000000000000004	21196	49377568	8388604	6481984
1789670769	348.53	54	99	1695	0x0000000000000004	21196	49409404	8388604	6481984
1789670771	348.49	54	98	1710	0x0000000000000004	21196	49266464	8388604	6481984
1789670773	348.30	54	96	1710	0x0000000000000004	21196	48822612	8388604	6135764
1789670775	348.27	54	99	1710	0x0000000000000004	21196	49150312	8388604	6481984
1789670777	347.98	54	95	1710	0x0000000000000004	21196	49211804	8388604	6481984
1789670779	349.08	54	99	1710	0x0000000000000004	21196	49239356	8388604	6481984
1789670781	348.84	54	98	1710	0x0000000000000004	21196	49239568	8388604	6481984
1789670783	348.48	54	98	1710	0x0000000000000004	21196	49286328	8388604	6481984
1789670785	347.53	53	99	1785	0x0000000000000004	21196	49325900	8388604	6481984
1789670787	348.67	54	99	1695	0x0000000000000004	21196	49352876	8388604	6481984
1789670789	348.12	54	99	1710	0x0000000000000004	21196	49341808	8388604	6481984
1789670791	348.45	54	98	1695	0x0000000000000004	21196	49359756	8388604	6481984
1789670793	348.45	54	99	1710	0x0000000000000004	21196	49342672	8388604	6481984
1789670795	348.08	54	99	1695	0x0000000000000004	21196	49359448	8388604	6481984
1789670798	348.34	54	99	1695	0x0000000000000004	21196	49340132	8388604	6481984
1789670800	348.17	54	98	1695	0x0000000000000004	21196	49361972	8388604	6481984
1789670802	348.76	54	98	1710	0x0000000000000004	21196	49227344	8388604	6481984
1789670804	348.70	54	99	1680	0x0000000000000004	21196	49202168	8388604	6481984
1789670806	348.69	54	99	1710	0x0000000000000004	21196	49211732	8388604	6481984
1789670808	348.52	54	99	1710	0x0000000000000004	21196	49207152	8388604	6481984
1789670810	348.80	54	98	1710	0x0000000000000004	21196	49182276	8388604	6481984
1789670812	348.94	54	99	1710	0x0000000000000004	21196	49193608	8388604	6481984
1789670814	347.96	54	99	1710	0x0000000000000004	21196	49206868	8388604	6481984
1789670816	348.69	54	99	1710	0x0000000000000004	21196	49223684	8388604	6481984
1789670818	348.67	54	99	1710	0x0000000000000004	21196	49221512	8388604	6481984
1789670820	347.83	54	99	1710	0x0000000000000004	21196	49236384	8388604	6481984
1789670822	348.72	54	99	1710	0x0000000000000004	21196	49214328	8388604	6481984
1789670824	348.57	54	99	1710	0x0000000000000004	21196	49232800	8388604	6481984
1789670826	348.56	54	99	1710	0x0000000000000004	21196	49237604	8388604	6481984
1789670828	348.04	54	99	1695	0x0000000000000004	21196	49245620	8388604	6481984
1789670830	348.53	54	99	1710	0x0000000000000004	21196	49208708	8388604	6481984
1789670832	347.36	54	98	1710	0x0000000000000004	21196	49214328	8388604	6482176
1789670834	144.50	49	0	1980	0x0000000000000000	21196	49097632	8388604	6482472
1789670836	123.09	47	0	1695	0x0000000000000000	21196	48704656	8388604	6482496
1789670838	114.93	46	0	1695	0x0000000000000000	21196	48480344	8388604	6012644
1789670840	112.98	46	0	1695	0x0000000000000000	21196	49064756	8388604	6479856
1789670842	112.23	45	0	1695	0x0000000000000000	21196	49154064	8388604	6477856
1789670844	112.46	45	0	1695	0x0000000000000000	21196	49051140	8388604	6477856
1789670846	112.07	45	0	1695	0x0000000000000000	21196	49028108	8388604	6478748
1789670848	112.16	45	0	1695	0x0000000000000000	21196	49074924	8388604	6478768
1789670850	77.04	42	0	225	0x0000000000000001	21196	49119048	8388604	6478980
1789670852	22.49	42	0	210	0x0000000000000001	21196	49089596	8388604	6479292
1789670854	23.98	41	0	210	0x0000000000000001	21196	49112180	8388604	6479296
1789670856	23.15	41	0	210	0x0000000000000001	21196	49131252	8388604	6479296
1789670858	21.62	40	0	210	0x0000000000000004	21196	49131784	8388604	6479296
1789670860	21.66	40	0	210	0x0000000000000001	21196	49139576	8388604	6479368
1789670862	29.80	40	0	210	0x0000000000000001	21196	49131400	8388604	6479368
1789670864	21.67	39	0	210	0x0000000000000001	21196	49152136	8388604	6479368
1789670866	21.55	39	0	210	0x0000000000000004	21196	49168092	8388604	6479368
1789670868	23.12	39	1	210	0x0000000000000004	21196	49157388	8388604	6479368
1789670870	22.60	39	0	210	0x0000000000000001	21196	49176836	8388604	6479368
1789670872	21.52	39	0	210	0x0000000000000004	21196	49181356	8388604	6479368
1789670874	21.54	38	0	210	0x0000000000000001	21196	49180888	8388604	6479368
1789670876	29.90	38	0	210	0x0000000000000001	21196	49171792	8388604	6479368
1789670879	22.07	38	0	210	0x0000000000000001	21196	49160012	8388604	6479368
1789670881	21.64	38	0	210	0x0000000000000004	21196	49165036	8388604	6479368
1789670883	22.05	38	0	210	0x0000000000000001	21196	49149220	8388604	6479368
1789670885	22.89	38	0	210	0x0000000000000001	21196	49147108	8388604	6479368
1789670887	21.55	37	0	210	0x0000000000000001	21196	49159460	8388604	6479368
1789670889	21.75	37	0	210	0x0000000000000004	21196	49176452	8388604	6479368
1789670891	29.53	37	0	210	0x0000000000000001	21196	49162356	8388604	6479368
1789670893	22.09	36	0	210	0x0000000000000001	21196	49155668	8388604	6479368
1789670895	21.80	36	0	210	0x0000000000000004	21196	49167672	8388604	6479368
1789670897	21.51	36	0	210	0x0000000000000001	21196	49153040	8388604	6479368
1789670899	29.48	36	0	210	0x0000000000000001	21196	49155784	8388604	6479368
1789670901	21.58	36	0	210	0x0000000000000001	21196	48646892	8388604	6274456
1789670903	21.53	36	0	210	0x0000000000000004	21196	49079352	8388604	6479368
1789670905	25.40	36	0	210	0x0000000000000001	21196	49102552	8388604	6479368
1789670907	22.85	36	0	210	0x0000000000000001	21196	49120108	8388604	6479368
1789670909	21.51	35	0	210	0x0000000000000004	21196	49102844	8388604	6479368
1789670911	21.43	35	0	210	0x0000000000000001	21196	49128340	8388604	6479368
1789670913	29.22	35	0	210	0x0000000000000001	21196	49119216	8388604	6479368
1789670915	21.73	35	0	210	0x0000000000000001	21196	49127432	8388604	6479368
1789670917	21.50	35	0	210	0x0000000000000004	21196	49165120	8388604	6479368
1789670919	24.83	35	0	210	0x0000000000000001	21196	49183060	8388604	6479368
1789670921	22.44	35	0	210	0x0000000000000001	21196	49182764	8388604	6479368
1789670923	21.34	34	0	210	0x0000000000000004	21196	49173512	8388604	6479368
1789670925	21.36	34	0	210	0x0000000000000001	21196	49186980	8388604	6479368
1789670927	29.47	34	0	210	0x0000000000000001	21196	49192016	8388604	6479368
1789670929	21.90	34	0	210	0x0000000000000001	21196	49189592	8388604	6479368
1789670931	21.40	34	0	210	0x0000000000000004	21196	49168228	8388604	6479368
1789670933	24.31	34	0	210	0x0000000000000001	21196	49165156	8388604	6479368
1789670935	22.74	34	0	210	0x0000000000000001	21196	49177524	8388604	6479744
1789670937	21.46	34	0	210	0x0000000000000004	21196	49148612	8388604	6479744
1789670939	21.52	33	0	210	0x0000000000000001	21196	49159508	8388604	6479744
1789670941	29.20	34	0	210	0x0000000000000001	21196	49170348	8388604	6479744
1789670943	21.76	33	0	210	0x0000000000000001	21196	49174224	8388604	6479744
1789670945	21.54	33	0	210	0x0000000000000004	21196	49184276	8388604	6479744
1789670947	23.98	33	0	210	0x0000000000000001	21196	49176864	8388604	6479744
1789670949	22.94	33	0	210	0x0000000000000001	21196	49178728	8388604	6479744
1789670952	21.47	33	0	210	0x0000000000000004	21196	49190436	8388604	6479744
1789670954	21.59	33	0	210	0x0000000000000001	21196	49177680	8388604	6479744
1789670956	28.78	33	0	210	0x0000000000000001	21196	49169252	8388604	6479744
1789670958	21.78	32	0	210	0x0000000000000001	21196	49168288	8388604	6479744
1789670960	21.45	32	0	210	0x0000000000000004	21196	49155880	8388604	6479744
1789670962	23.42	33	0	210	0x0000000000000001	21196	49162700	8388604	6479744
1789670964	22.45	33	0	210	0x0000000000000001	21196	48757312	8388604	6479744
1789670966	21.40	32	0	210	0x0000000000000004	21196	48650192	8388604	5989924
1789670968	21.45	32	0	210	0x0000000000000001	21196	49059872	8388604	6479744
1789670970	29.10	33	0	210	0x0000000000000001	21196	49026696	8388604	6479744
1789670972	21.35	32	0	210	0x0000000000000001	21196	49080424	8388604	6479744
1789670974	21.30	32	0	210	0x0000000000000004	21196	49138600	8388604	6479744
1789670976	22.29	32	1	210	0x0000000000000001	21196	49148476	8388604	6479744
1789670978	22.63	33	0	210	0x0000000000000001	21196	49145012	8388604	6479744
1789670980	21.19	32	0	210	0x0000000000000004	21196	49153036	8388604	6479744
1789670982	21.31	32	0	210	0x0000000000000001	21196	49178296	8388604	6479744
1789670984	28.75	33	0	210	0x0000000000000001	21196	49189728	8388604	6479744
1789670986	21.51	32	0	210	0x0000000000000001	21196	49202780	8388604	6479744
1789670988	21.23	32	0	210	0x0000000000000004	21196	49209696	8388604	6479744
1789670990	21.46	32	0	210	0x0000000000000001	21196	49192408	8388604	6479744
1789670992	22.17	32	0	210	0x0000000000000001	21196	49189872	8388604	6479744
1789670994	21.23	32	0	210	0x0000000000000001	21196	49192268	8388604	6479744
1789670996	21.38	32	0	210	0x0000000000000004	21196	49198820	8388604	6479744
1789670998	29.14	32	0	210	0x0000000000000001	21196	49220180	8388604	6479744
1789671000	21.59	32	0	210	0x0000000000000001	21196	49228056	8388604	6479744
1789671002	21.13	32	0	210	0x0000000000000001	21196	49190144	8388604	6479744
1789671004	21.11	32	0	210	0x0000000000000004	21196	49202404	8388604	6479744
1789671006	28.60	32	0	210	0x0000000000000001	21196	49184632	8388604	6479744
1789671008	21.21	32	0	210	0x0000000000000001	21196	49183620	8388604	6479744
1789671010	21.41	32	0	210	0x0000000000000004	21196	49197260	8388604	6479744
1789671012	24.99	32	0	210	0x0000000000000001	21196	49191716	8388604	6479744
1789671014	22.25	32	0	210	0x0000000000000001	21196	49240500	8388604	6479744
1789671016	21.18	32	0	210	0x0000000000000004	21196	49200300	8388604	6479752
1789671018	21.40	32	0	210	0x0000000000000001	21196	49191188	8388604	6479752
1789671020	29.18	32	0	210	0x0000000000000001	21196	49149384	8388604	6479752
1789671023	21.31	32	0	210	0x0000000000000001	21196	49172972	8388604	6479752
1789671025	21.19	32	0	210	0x0000000000000004	21196	49198628	8388604	6479752
1789671027	24.46	32	0	210	0x0000000000000001	21196	49064460	8388604	6479752
1789671029	22.53	32	0	210	0x0000000000000001	21196	48688848	8388604	6128380
1789671031	21.22	32	0	210	0x0000000000000004	21196	49091436	8388604	6479752
1789671033	21.32	32	0	210	0x0000000000000001	21196	49087588	8388604	6479752
1789671035	28.82	32	0	210	0x0000000000000004	21196	49117000	8388604	6479752
1789671037	21.46	32	0	210	0x0000000000000004	21196	49147024	8388604	6479752
1789671039	21.19	32	0	210	0x0000000000000001	21196	49156216	8388604	6479752
1789671041	24.12	32	0	210	0x0000000000000001	21196	49143532	8388604	6479752
1789671043	22.12	32	0	210	0x0000000000000001	21196	49167424	8388604	6479752
1789671045	21.33	32	0	210	0x0000000000000004	21196	49189596	8388604	6479752
1789671047	21.63	31	0	210	0x0000000000000004	21196	49176292	8388604	6479752
1789671049	28.98	32	0	210	0x0000000000000001	21196	49184328	8388604	6479752
1789671051	21.69	31	0	210	0x0000000000000001	21196	49188272	8388604	6479752
1789671053	21.34	31	0	210	0x0000000000000004	21196	49197196	8388604	6479752
1789671055	23.47	32	0	210	0x0000000000000004	21196	49218728	8388604	6479752
1789671057	22.44	32	0	210	0x0000000000000001	21196	49187092	8388604	6479752
1789671059	21.31	31	0	210	0x0000000000000001	21196	49147848	8388604	6479752
1789671061	21.43	31	0	210	0x0000000000000004	21196	49151108	8388604	6479752
1789671063	28.95	32	0	210	0x0000000000000001	21196	49203872	8388604	6479752
1789671065	21.42	31	0	210	0x0000000000000001	21196	49179624	8388604	6479752
1789671067	21.29	31	0	210	0x0000000000000004	21196	49206680	8388604	6479752
1789671069	22.94	31	0	210	0x0000000000000004	21196	49201092	8388604	6479752
1789671071	22.85	32	0	210	0x0000000000000001	21196	49160280	8388604	6479752
1789671073	21.38	31	0	210	0x0000000000000001	21196	49188672	8388604	6479752
1789671075	21.44	31	0	210	0x0000000000000001	21196	49172724	8388604	6479752
1789671077	28.70	32	0	210	0x0000000000000001	21196	49161092	8388604	6479752
1789671079	21.60	31	0	210	0x0000000000000001	21196	49161512	8388604	6479752
1789671081	21.28	31	0	210	0x0000000000000004	21196	49207596	8388604	6479752
1789671083	21.93	31	1	210	0x0000000000000004	21196	49197420	8388604	6479752
1789671085	22.27	31	0	210	0x0000000000000001	21196	49190408	8388604	6479752
1789671087	21.22	31	0	210	0x0000000000000004	21196	49186204	8388604	6479752
1789671089	21.30	31	0	210	0x0000000000000001	21196	49180152	8388604	6479752
1789671091	29.02	31	0	210	0x0000000000000001	21196	48693892	8388604	6314268
1789671093	21.34	31	0	210	0x0000000000000001	21196	48644012	8388604	5956556
1789671096	21.27	31	0	210	0x0000000000000004	21196	49143764	8388604	6479752
1789671098	21.52	31	0	210	0x0000000000000001	21196	49115100	8388604	6479752
1789671100	22.48	31	0	210	0x0000000000000001	21196	49132660	8388604	6479752
1789671102	21.20	31	0	210	0x0000000000000001	21196	49127644	8388604	6479752
1789671104	21.40	31	0	210	0x0000000000000004	21196	49143868	8388604	6479752
1789671106	28.74	31	0	210	0x0000000000000001	21196	49141020	8388604	6479752
1789671108	21.54	31	0	210	0x0000000000000001	21196	49174584	8388604	6479752
1789671110	21.41	31	0	210	0x0000000000000004	21196	49193916	8388604	6479752
1789671112	21.40	31	0	210	0x0000000000000004	21196	49182180	8388604	6479752
1789671114	29.01	31	0	210	0x0000000000000001	21196	49181636	8388604	6479752
1789671116	21.41	31	0	210	0x0000000000000001	21196	49180164	8388604	6479752
1789671118	21.42	31	0	210	0x0000000000000004	21196	49160716	8388604	6479752
1789671120	25.11	31	0	210	0x0000000000000001	21196	49182256	8388604	6479752
1789671122	22.75	31	0	210	0x0000000000000001	21196	49185684	8388604	6479752
1789671124	21.50	31	0	210	0x0000000000000001	21196	49176964	8388604	6479752
1789671126	21.63	31	0	210	0x0000000000000001	21196	49173612	8388604	6479752
1789671128	28.89	31	0	210	0x0000000000000001	21196	49200588	8388604	6479752
1789671130	21.88	31	0	210	0x0000000000000001	21196	49208968	8388604	6479752
1789671132	21.49	30	0	210	0x0000000000000004	21196	49193104	8388604	6479752
1789671134	24.78	31	0	210	0x0000000000000001	21196	49117844	8388604	6479752
1789671136	22.41	31	0	210	0x0000000000000001	21196	49077348	8388604	6479752
1789671138	21.44	30	0	210	0x0000000000000004	21196	49086940	8388604	6479752
1789671140	21.47	30	0	210	0x0000000000000001	21196	49061812	8388604	6479752
1789671142	28.99	31	0	210	0x0000000000000001	21196	49031080	8388604	6479752
1789671144	21.87	30	0	210	0x0000000000000001	21196	49004832	8388604	6479752
1789671146	21.44	30	0	210	0x0000000000000004	21196	49016104	8388604	6479752
1789671148	24.21	31	0	210	0x0000000000000001	21196	48996764	8388604	6479752
1789671150	22.67	31	0	210	0x0000000000000001	21196	49072936	8388604	6479752
1789671152	21.30	30	0	210	0x0000000000000004	21196	49083404	8388604	6479752
1789671154	21.41	30	0	210	0x0000000000000001	21196	48939968	8388604	6479752
1789671156	28.73	31	0	210	0x0000000000000004	21196	48640628	8388604	6213480
1789671158	21.53	30	0	210	0x0000000000000004	21196	49099328	8388604	6479760
1789671160	21.29	30	0	210	0x0000000000000001	21196	49052720	8388604	6479760
1789671162	23.63	31	0	210	0x0000000000000001	21196	49039824	8388604	6479760
1789671164	22.13	31	0	210	0x0000000000000001	21196	49058476	8388604	6479760
1789671167	21.30	30	0	210	0x0000000000000004	21196	49097232	8388604	6479760
1789671169	21.32	30	0	210	0x0000000000000001	21196	49112476	8388604	6479760
1789671171	29.06	31	0	210	0x0000000000000001	21196	49125968	8388604	6479760
1789671173	21.67	30	0	210	0x0000000000000001	21196	49138244	8388604	6479760
1789671175	21.35	30	0	210	0x0000000000000004	21196	49132172	8388604	6479760
1789671177	23.07	30	0	210	0x0000000000000004	21196	49124052	8388604	6479760
1789671179	22.43	30	0	210	0x0000000000000001	21196	49116028	8388604	6479760
1789671181	21.33	30	0	210	0x0000000000000001	21196	49129996	8388604	6479760
1789671183	21.30	30	0	210	0x0000000000000004	21196	49142672	8388604	6479760
1789671185	28.82	30	0	210	0x0000000000000001	21196	49156760	8388604	6479760
1789671187	21.40	30	0	210	0x0000000000000001	21196	49160036	8388604	6479760
1789671189	21.21	30	0	210	0x0000000000000004	21196	49157144	8388604	6479760
1789671191	22.23	30	0	210	0x0000000000000001	21196	49157400	8388604	6479760
1789671193	22.71	30	0	210	0x0000000000000001	21196	49156372	8388604	6479760
1789671195	21.43	30	0	210	0x0000000000000001	21196	49143272	8388604	6479760
1789671197	21.42	30	0	210	0x0000000000000001	21196	49152904	8388604	6479760
1789671199	28.60	30	0	210	0x0000000000000001	21196	49161480	8388604	6479760
1789671201	21.62	30	0	210	0x0000000000000001	21196	49165900	8388604	6479760
1789671203	21.39	30	0	210	0x0000000000000004	21196	49168560	8388604	6479760
1789671205	21.38	30	0	210	0x0000000000000001	21196	49163256	8388604	6479760
1789671207	22.28	30	0	210	0x0000000000000001	21196	49108160	8388604	6479760
1789671209	21.25	30	0	210	0x0000000000000001	21196	49049892	8388604	6479760
1789671211	21.34	30	0	210	0x0000000000000004	21196	49031760	8388604	6479760
1789671213	28.93	30	0	210	0x0000000000000001	21196	49058656	8388604	6479760
1789671215	21.90	30	0	210	0x0000000000000001	21196	49037144	8388604	6479760
1789671217	21.13	30	0	210	0x0000000000000004	21196	49008800	8388604	6479760
1789671219	21.25	30	0	210	0x0000000000000001	21196	48640376	8388604	6479760
1789671221	29.17	30	0	210	0x0000000000000001	21196	48463608	8388604	6085364
1789671223	21.58	30	0	210	0x0000000000000001	21196	48904892	8388604	6479760
1789671225	21.37	30	0	210	0x0000000000000004	21196	48941748	8388604	6479760
1789671227	24.78	30	0	210	0x0000000000000004	21196	49006780	8388604	6479760
1789671229	22.26	30	0	210	0x0000000000000001	21196	49081096	8388604	6479760
1789671231	21.24	30	0	210	0x0000000000000004	21196	49086240	8388604	6479760
1789671233	21.25	30	0	210	0x0000000000000004	21196	49120892	8388604	6479760
1789671235	28.93	30	0	210	0x0000000000000001	21196	49122888	8388604	6479760
1789671237	21.28	30	0	210	0x0000000000000001	21196	49159804	8388604	6479760
1789671240	21.33	30	0	210	0x0000000000000004	21196	49157300	8388604	6479760
1789671242	24.48	30	0	210	0x0000000000000001	21196	49127132	8388604	6479760
1789671244	22.74	30	0	210	0x0000000000000001	21196	49116660	8388604	6479760
1789671246	21.22	30	0	210	0x0000000000000004	21196	49128668	8388604	6479760
1789671248	21.30	29	0	210	0x0000000000000001	21196	49136256	8388604	6479760
1789671250	28.61	30	0	210	0x0000000000000001	21196	49056688	8388604	6479760
1789671252	21.57	29	0	210	0x0000000000000001	21196	46144412	8388604	6480472
1789671254	21.24	29	0	210	0x0000000000000001	21196	44665012	8388604	6479948
1789671256	24.19	30	0	210	0x0000000000000001	21196	43889892	8388604	6479948
1789671258	22.30	30	0	210	0x0000000000000001	21196	42505664	8388604	6479896
1789671260	21.33	29	0	210	0x0000000000000004	21196	43286632	8388604	6479896
1789671262	21.54	29	0	210	0x0000000000000001	21196	42382540	8388604	6479896
1789671264	28.91	30	0	210	0x0000000000000001	21196	42215140	8388604	6479896
1789671266	21.73	29	0	210	0x0000000000000001	21196	43053236	8388604	6479896
1789671268	21.31	29	0	210	0x0000000000000004	21196	42641656	8388604	6479896
1789671270	24.75	30	0	210	0x0000000000000001	21196	42515648	8388604	6479896
1789671272	22.51	30	0	210	0x0000000000000001	21196	42316928	8388604	6479896
1789671274	21.27	29	0	210	0x0000000000000004	21196	42701824	8388604	6479896
1789671277	21.22	29	0	210	0x0000000000000001	21196	43155840	8388604	6479896
1789671279	28.75	30	0	210	0x0000000000000001	21196	42457384	8388604	6479896
1789671281	21.28	29	0	210	0x0000000000000001	21196	42750732	8388604	6479896
1789671283	21.37	29	0	210	0x0000000000000001	21196	42440164	8388604	6479896
1789671285	28.85	30	0	210	0x0000000000000001	21196	42274236	8388604	6479896
1789671287	21.32	29	0	210	0x0000000000000001	21196	42296072	8388604	6121384
1789671289	21.34	29	0	210	0x0000000000000004	21196	42095528	8388604	5957660
1789671291	22.30	29	0	210	0x0000000000000001	21196	42591336	8388604	6479896
1789671293	22.45	30	0	210	0x0000000000000001	21196	42747664	8388604	6479896
1789671295	21.18	29	0	210	0x0000000000000001	21196	42922072	8388604	6479896
1789671297	21.50	29	0	210	0x0000000000000001	21196	42409688	8388604	6479896
1789671299	28.63	30	0	210	0x0000000000000001	21196	42253564	8388604	6479896
1789671302	21.41	29	0	210	0x0000000000000001	21196	41568452	8388604	6479896
1789671304	21.16	29	0	210	0x0000000000000001	21196	41906584	8388604	6479896
1789671306	23.05	29	0	210	0x0000000000000001	21196	44773348	8388604	6479896
1789671308	22.06	29	0	210	0x0000000000000001	21196	44977992	8388604	6479896
1789671310	21.28	29	0	210	0x0000000000000004	21196	45459304	8388604	6479896
1789671312	21.32	29	0	210	0x0000000000000001	21196	45269468	8388604	6479896
1789671314	28.99	29	0	210	0x0000000000000001	21196	45687128	8388604	6479896
1789671316	21.66	29	0	210	0x0000000000000001	21196	45706744	8388604	6479896
1789671318	21.19	29	0	210	0x0000000000000004	21196	45539352	8388604	6479896
1789671320	23.72	29	0	210	0x0000000000000004	21196	44902428	8388604	6479896
1789671322	22.26	29	0	210	0x0000000000000001	21196	44679792	8388604	6479896
1789671324	21.06	29	0	210	0x0000000000000004	21196	44134664	8388604	6479896
1789671326	21.28	29	0	210	0x0000000000000001	21196	44327216	8388604	6479896
1789671329	28.71	29	0	210	0x0000000000000001	21196	45044292	8388604	6479896
1789671331	21.26	29	0	210	0x0000000000000001	21196	44507532	8388604	6479896
1789671333	21.03	29	0	210	0x0000000000000004	21196	45374956	8388604	6479896
1789671335	24.11	29	0	210	0x0000000000000001	21196	46791476	8388604	6479896
1789671337	22.75	29	0	210	0x0000000000000001	21196	47330736	8388604	6479896
1789671339	35.82	34	0	1635	0x0000000000000004	23276	47544216	8388604	6479896
1789671341	347.64	40	97	1650	0x0000000000000004	23316	47622680	8388604	6479896
1789671343	347.55	42	100	1620	0x0000000000000004	23316	47667580	8388604	6479896
1789671345	345.70	43	100	1620	0x0000000000000004	23316	47799664	8388604	6479896
1789671347	345.90	43	100	1725	0x0000000000000004	23316	47871268	8388604	6479896
1789671349	346.71	44	100	1620	0x0000000000000004	23316	47924772	8388604	6479896
1789671351	344.29	45	100	1695	0x0000000000000004	23316	47642752	8388604	6370328
1789671353	341.56	44	97	1635	0x0000000000000004	23316	48170608	8388604	6479896
1789671355	343.71	45	98	1725	0x0000000000000004	23316	48204548	8388604	6479896
1789671357	347.23	46	100	1620	0x0000000000000004	23316	48247624	8388604	6479896
1789671359	337.79	45	100	1725	0x0000000000000004	23316	48306320	8388604	6479896
1789671361	338.42	47	100	1800	0x0000000000000004	23316	48326744	8388604	6479896
1789671363	338.72	48	100	1710	0x0000000000000004	23316	48367712	8388604	6479896
1789671365	337.12	48	100	1620	0x0000000000000004	23316	48386584	8388604	6479896
1789671367	337.53	48	100	1620	0x0000000000000004	23316	48412728	8388604	6479896
